Time,S4_Humidity,S4_Temperature,S6_Humidity,S6_Temperature,S12_Humidity,S12_Temperature,S18_Humidity,S18_Temperature,S19_Humidity,S19_Temperature,S24_Humidity,S24_Temperature,S25_Humidity,S25_Temperature,S26_Humidity,S26_Temperature,
12:52:51,52.8,70.0,54.6,69.8,53.5,70.2,53.3,70.0,-1.0,50.9,54.7,69.6,53.9,69.8,53.6,70.3
12:53:08,52.7,70.0,54.4,69.8,53.3,70.2,53.0,70.0,-1.0,13.1,54.7,69.6,53.7,69.8,53.6,70.3
12:53:23,52.6,70.2,54.3,69.8,53.3,70.2,53.0,70.0,55.2,70.0,54.6,69.6,53.7,70.0,53.6,70.3
12:53:48,52.7,70.3,54.3,69.8,53.3,70.2,52.9,70.0,55.2,70.0,54.6,69.6,53.6,70.0,53.5,70.3
12:54:10,52.3,70.9,54.2,69.8,53.2,70.2,52.9,70.0,55.2,70.0,54.5,69.6,53.6,70.0,53.6,70.3
12:54:30,52.3,70.9,54.3,69.8,53.2,70.2,52.9,70.0,55.2,70.0,54.6,69.8,53.6,70.0,53.6,70.3
12:54:42,52.2,71.1,54.5,70.0,53.2,70.2,53.0,70.0,55.2,70.2,54.6,69.8,53.7,70.2,53.6,70.3
12:55:00,52.1,71.2,54.5,70.0,53.3,70.2,53.2,70.0,55.2,70.0,54.6,70.0,53.7,70.2,-1.0,51.1
12:55:14,52.0,71.4,54.5,70.0,53.5,70.2,53.5,70.0,55.2,70.2,54.6,69.8,53.7,70.2,53.8,70.3
12:55:37,51.8,71.6,54.5,70.0,-1.0,12.9,53.6,70.2,55.3,70.2,54.6,70.0,53.6,70.2,54.1,70.3
12:56:07,51.8,71.8,54.7,70.0,53.6,70.2,53.6,70.2,55.3,70.2,54.6,70.2,53.7,70.3,54.1,70.3
12:56:19,51.5,72.0,54.8,70.0,53.7,70.2,53.9,70.2,55.4,70.2,54.6,70.2,53.7,70.5,54.1,70.5
12:56:36,51.6,72.1,54.8,70.0,53.9,70.3,54.0,70.2,55.4,70.2,54.6,70.3,53.6,70.5,54.2,70.3
12:56:53,51.5,72.5,54.9,70.2,53.9,70.2,54.1,70.2,55.4,70.3,54.6,70.3,53.6,70.5,54.3,70.5
12:57:11,51.4,72.7,54.9,70.3,54.0,70.2,54.5,70.2,55.6,70.3,54.6,70.3,53.6,70.5,54.4,70.3
12:57:30,51.4,72.7,55.0,70.2,-1.0,12.9,54.6,70.2,55.6,70.3,54.6,70.5,53.6,70.7,54.6,70.5
12:57:48,51.2,72.9,55.0,70.2,54.1,70.3,54.6,70.2,55.6,70.3,54.6,70.5,53.6,70.9,54.7,70.5
12:58:05,51.3,73.0,55.2,70.3,-1.0,51.1,54.7,70.2,55.7,70.3,54.6,70.5,53.6,70.9,54.8,70.5
12:58:25,51.2,73.2,55.2,70.3,54.3,70.3,54.9,70.2,55.7,70.3,54.6,70.5,53.5,71.1,54.9,70.5
12:58:45,51.0,73.2,55.3,70.3,54.4,70.3,55.0,70.2,55.7,70.5,54.5,70.9,53.6,71.1,55.0,70.5
12:59:02,51.2,73.4,55.4,70.5,54.5,70.3,-1.0,51.1,55.8,70.3,54.5,70.9,53.5,71.1,55.1,70.7
12:59:22,51.0,73.6,55.4,70.5,54.6,70.5,55.3,70.3,-1.0,51.3,54.5,70.9,53.5,71.2,55.3,70.5
12:59:39,51.1,73.8,55.6,70.5,54.7,70.5,55.5,70.3,55.9,70.5,54.6,71.1,53.5,71.4,55.3,70.7
13:00:04,50.9,74.1,55.9,70.7,54.7,70.5,55.6,70.3,56.0,70.5,54.6,71.1,53.5,71.4,55.5,70.7
13:00:26,50.9,74.1,55.9,70.7,54.9,70.5,55.9,70.3,56.1,70.5,54.6,71.2,53.5,71.4,55.6,70.7
13:00:46,50.8,74.3,55.9,70.7,54.9,70.5,56.0,70.3,56.2,70.7,54.7,71.2,53.5,71.4,55.6,70.7
13:01:01,50.8,74.3,56.0,70.9,-1.0,12.7,56.2,70.5,56.3,70.9,54.6,71.2,53.5,71.6,-1.0,51.4
13:01:38,50.7,74.7,56.0,70.9,55.3,70.9,56.4,70.5,56.3,70.9,54.5,71.6,53.5,71.8,55.7,70.7
13:02:18,50.7,74.7,56.4,70.9,55.4,70.7,56.4,70.5,56.4,70.9,54.5,71.6,53.5,71.8,56.0,70.9
13:02:35,50.6,74.8,56.4,71.1,55.5,70.7,56.6,70.5,56.5,70.9,54.4,71.6,53.5,72.0,-1.0,51.4
13:02:55,50.5,74.8,56.4,71.1,55.5,70.7,56.7,70.5,56.5,70.9,54.7,71.6,53.5,72.0,56.2,70.9
13:03:15,50.3,75.2,56.5,71.2,55.5,70.9,56.7,70.5,56.5,71.1,54.5,71.8,53.5,72.0,56.3,71.1
13:03:35,50.2,75.2,56.7,71.2,55.6,70.9,56.8,70.5,56.6,71.1,54.7,71.8,53.5,72.0,56.3,71.1
13:03:55,50.1,75.2,56.7,71.2,55.7,70.9,57.0,70.7,56.7,71.1,54.6,71.8,53.5,72.1,56.5,71.1
13:04:22,50.3,75.4,56.8,71.4,-1.0,51.4,57.0,70.7,56.7,71.1,55.0,72.0,-1.0,11.8,56.5,71.1
13:04:42,50.3,75.4,56.8,71.2,55.9,71.1,57.1,70.7,56.8,71.1,55.2,72.1,53.5,72.3,56.5,71.1
13:05:02,50.2,75.6,56.7,71.4,56.0,71.1,57.2,70.7,56.8,71.2,55.1,72.3,53.6,72.5,56.6,71.1
13:05:44,50.1,75.7,56.5,71.6,56.0,71.1,57.2,70.7,56.8,71.2,55.1,72.3,-1.0,52.2,56.6,71.1
13:06:07,50.1,75.7,56.5,71.6,56.4,71.1,57.5,70.7,57.3,71.4,55.2,72.3,53.5,72.5,57.4,71.2
13:06:31,50.0,75.7,56.4,71.6,56.4,71.1,57.5,70.7,57.2,71.4,55.1,72.5,53.7,72.7,57.1,71.2
13:06:59,49.8,75.9,56.5,71.8,56.5,71.1,57.5,70.9,57.2,71.4,55.1,72.5,53.7,72.7,57.0,71.2
13:07:26,49.8,75.9,56.4,71.8,56.7,71.1,57.6,70.9,57.2,71.4,55.1,72.7,53.6,72.7,57.4,71.2
13:07:51,50.0,75.7,56.4,72.0,57.0,71.2,57.3,71.1,57.6,71.4,55.0,72.7,54.0,72.9,57.2,71.2
13:08:29,50.0,75.7,56.3,72.0,57.0,71.2,57.3,71.1,-1.0,51.8,54.9,72.9,53.7,72.9,57.0,71.4
13:08:51,50.2,75.7,56.2,72.0,57.1,71.2,57.2,71.1,57.3,71.6,55.1,72.9,53.3,73.0,57.0,71.4
13:09:08,49.8,75.7,56.2,72.0,57.0,71.2,57.2,71.1,57.2,71.6,55.1,72.9,53.5,73.0,56.8,71.4
13:09:28,49.9,75.7,56.2,72.1,57.0,71.2,57.2,71.1,57.2,71.8,55.1,73.0,53.6,73.2,56.7,71.4
13:09:50,49.9,75.9,56.2,72.1,56.9,71.4,57.2,71.1,57.1,71.8,55.1,73.0,53.6,73.2,56.6,71.4
13:10:15,49.8,76.1,56.3,72.3,56.9,71.4,57.3,71.2,57.2,71.8,55.1,73.0,53.6,73.2,56.6,71.6
13:10:50,49.8,76.1,56.4,72.3,56.9,71.4,57.4,71.2,57.2,71.8,55.1,73.2,-1.0,52.7,56.6,71.4
13:11:13,50.0,76.3,56.4,72.3,56.9,71.4,57.4,71.2,57.2,72.0,55.1,73.2,53.6,73.4,56.6,71.6
13:11:35,49.9,76.5,56.5,72.3,56.9,71.6,57.6,71.2,57.3,72.0,55.1,73.4,53.6,73.6,56.7,71.6
13:11:57,50.0,76.5,56.5,72.5,56.9,71.6,57.6,71.2,57.3,72.0,55.2,73.2,53.7,73.4,56.7,71.6
13:12:17,49.7,76.6,56.5,72.5,56.9,71.6,57.7,71.4,-1.0,52.0,55.2,73.4,53.7,73.6,56.7,71.6
13:12:34,49.7,76.6,56.5,72.5,57.0,71.6,57.8,71.4,57.3,72.0,55.2,73.4,53.7,73.6,56.7,71.6
13:12:49,49.9,76.6,56.6,72.5,57.0,71.6,57.9,71.4,57.3,72.1,55.2,73.4,53.7,73.6,56.7,71.6
13:13:04,49.7,76.8,56.6,72.5,57.0,71.6,57.9,71.4,57.3,72.0,55.3,73.6,53.7,73.8,56.8,71.6
13:13:34,49.5,76.8,56.6,72.7,57.2,71.8,58.0,71.4,57.3,72.0,55.3,73.6,53.7,73.8,56.8,71.8
13:14:01,49.5,76.8,56.6,72.7,57.2,71.8,58.1,71.4,57.4,72.1,55.3,73.6,53.8,73.8,56.8,71.8
13:14:13,49.5,77.0,56.7,72.7,57.2,71.8,58.1,71.4,57.4,72.1,55.3,73.8,53.8,73.8,56.8,71.8
13:14:31,49.5,77.0,56.6,72.7,57.2,71.8,58.2,71.6,57.4,72.1,55.3,73.9,53.9,73.9,56.8,71.8
13:15:11,49.6,77.2,56.5,72.9,57.3,71.8,58.2,71.6,57.4,72.1,55.4,73.8,53.9,73.9,56.8,71.8
13:15:25,49.6,77.2,56.6,72.9,57.3,71.8,58.3,71.6,57.4,72.3,55.3,73.9,53.9,73.9,56.8,71.8
13:15:43,49.5,77.2,56.5,72.9,57.4,72.0,58.3,71.6,57.4,72.3,55.4,73.9,53.9,73.9,56.9,72.0
13:15:57,49.4,77.2,56.6,73.0,57.4,72.0,58.3,71.6,57.5,72.3,55.4,73.9,53.9,74.1,56.9,72.0
13:16:17,49.6,77.4,56.6,73.0,57.4,72.0,58.3,71.6,57.5,72.3,55.4,74.1,53.9,74.1,56.9,72.0
13:16:45,49.6,77.2,56.5,73.0,57.5,72.0,58.4,71.6,57.5,72.5,55.4,74.1,53.9,74.1,56.9,72.0
13:17:04,49.3,77.4,56.6,73.0,57.6,72.0,58.4,71.6,57.5,72.5,55.4,74.1,53.9,74.3,57.0,72.0
13:17:27,49.3,77.4,56.5,73.2,57.6,72.0,58.4,71.6,57.5,72.5,-1.0,53.1,54.0,74.3,57.0,72.0
13:17:41,49.4,77.5,56.5,73.2,57.6,72.0,58.5,71.6,57.5,72.5,55.4,74.1,54.0,74.3,57.0,72.0
13:18:06,49.1,77.5,56.5,73.2,57.6,72.0,58.5,71.8,57.5,72.5,55.4,74.3,53.9,74.3,57.0,72.0
13:18:31,49.0,77.5,56.4,73.4,57.6,72.0,58.5,71.8,57.5,72.5,55.4,74.3,54.0,74.3,57.0,72.0
13:18:54,48.9,77.7,56.4,73.4,57.7,72.1,58.6,71.8,57.5,72.7,55.4,74.3,54.0,74.5,57.0,72.0
13:19:16,49.4,77.7,56.4,73.4,57.7,72.1,58.6,71.8,57.6,72.7,55.4,74.3,53.9,74.3,57.1,72.1
13:19:36,49.4,77.9,56.4,73.6,57.8,72.1,58.7,71.8,57.6,72.7,55.4,74.3,54.0,74.5,57.1,72.1
13:20:16,49.3,77.9,56.3,73.6,57.9,72.3,58.7,72.0,57.6,72.9,55.4,74.5,54.0,74.7,57.1,72.3
13:21:03,49.1,78.1,56.3,73.6,57.9,72.3,58.7,72.0,57.6,72.9,-1.0,53.2,54.0,74.7,57.1,72.3
13:21:28,48.8,78.1,56.3,73.6,57.9,72.3,58.8,72.0,57.6,72.9,55.4,74.7,54.0,74.7,57.2,72.3
13:21:45,48.8,78.1,56.3,73.8,57.9,72.3,58.8,72.0,57.6,72.9,55.4,74.7,54.0,74.7,57.2,72.3
13:22:08,49.1,78.3,56.3,73.8,57.9,72.3,58.8,72.0,57.6,72.9,55.4,74.7,54.0,74.8,57.2,72.3
13:22:23,49.1,78.3,56.3,73.8,58.0,72.3,58.8,72.0,57.6,72.9,55.4,74.8,54.0,74.7,-1.0,52.2
13:22:47,48.9,78.4,56.2,73.8,58.0,72.3,58.9,72.1,57.6,73.0,55.4,74.8,54.0,74.8,57.2,72.5
13:23:15,48.9,78.4,56.2,73.9,58.1,72.5,58.9,72.1,57.6,73.0,55.4,74.8,54.0,75.0,57.3,72.5
13:23:50,48.9,78.4,56.2,73.9,58.1,72.5,58.9,72.1,57.7,73.0,55.4,74.8,53.9,75.0,57.3,72.5
13:24:17,48.9,78.6,56.2,73.9,58.1,72.5,59.0,72.1,57.6,73.0,55.4,74.8,53.9,75.0,57.3,72.5
13:24:34,48.8,78.6,56.2,74.1,58.2,72.7,59.0,72.1,57.6,73.0,55.4,75.0,53.9,75.0,57.3,72.5
13:24:54,48.6,78.8,56.2,74.1,58.2,72.7,59.0,72.1,57.7,73.2,55.4,75.0,53.9,75.2,57.3,72.5
13:25:14,48.5,78.8,56.2,74.1,58.2,72.7,59.0,72.3,57.7,73.2,55.4,75.0,53.9,75.2,57.4,72.5
13:25:26,-1.0,8.6,56.1,74.1,58.2,72.5,59.0,72.3,57.6,73.2,55.4,75.0,53.9,75.2,57.4,72.7
13:25:44,48.5,78.8,56.1,74.1,58.2,72.7,59.1,72.3,57.6,73.2,55.4,75.0,54.0,75.2,-1.0,52.3
13:26:06,48.6,78.8,-1.0,53.1,58.2,72.7,59.1,72.3,57.6,73.2,55.4,75.2,54.0,75.2,57.4,72.7
13:26:28,48.6,78.8,56.1,74.3,58.3,72.7,59.1,72.3,57.6,73.2,-1.0,53.6,53.9,75.4,57.4,72.7
13:26:43,48.5,79.0,56.1,74.3,58.3,72.7,59.1,72.3,57.6,73.4,55.4,75.2,54.0,75.4,57.4,72.7
13:27:00,48.5,79.0,56.1,74.3,7.1,72.7,59.1,72.3,57.7,73.4,55.4,75.2,53.9,75.4,57.4,72.7
13:27:30,48.6,79.0,56.1,74.3,58.3,72.7,59.1,72.5,57.6,73.4,55.3,75.2,53.9,75.6,57.5,72.9
13:27:53,48.2,79.2,56.1,74.3,58.3,72.7,59.2,72.5,57.6,73.4,55.3,75.4,53.9,75.6,57.4,72.9
13:28:05,48.4,79.2,56.1,74.5,58.4,72.9,59.2,72.5,57.7,73.4,55.4,75.4,53.9,75.6,57.5,72.9
13:28:27,48.3,79.2,56.1,74.5,58.4,72.9,59.2,72.5,57.6,73.6,55.3,75.4,53.9,75.6,57.5,72.9
13:28:44,48.7,79.2,56.1,74.5,58.4,72.9,59.2,72.5,57.7,73.6,55.4,75.4,53.9,75.6,57.5,72.9
13:29:22,48.7,79.0,56.1,74.5,58.4,72.9,59.2,72.5,57.7,73.6,55.4,75.4,53.9,75.6,57.5,72.9
13:29:42,49.0,78.8,56.0,74.5,58.5,72.9,59.3,72.5,57.7,73.6,55.4,75.4,53.9,75.6,57.5,73.0
13:30:01,49.2,78.6,56.1,74.7,58.5,72.9,59.3,72.5,57.7,73.8,55.4,75.6,53.9,75.6,57.6,73.0
13:30:19,49.2,78.6,55.9,74.7,58.5,73.0,59.3,72.5,57.7,73.6,55.4,75.6,53.9,75.6,57.6,73.0
13:30:39,49.2,78.3,55.9,74.7,58.5,73.0,59.3,72.7,57.7,73.8,55.4,75.4,53.9,75.6,57.6,73.0
13:31:01,49.3,78.1,55.9,74.7,58.6,73.0,59.3,72.7,57.7,73.8,55.4,75.4,53.9,75.6,57.6,73.0
13:31:21,49.3,78.1,55.9,74.7,58.5,73.0,59.2,72.7,57.7,73.8,55.4,75.6,53.9,75.6,57.6,73.0
13:31:46,49.2,77.7,55.9,74.7,58.5,73.0,59.1,72.7,57.7,73.8,55.4,75.4,53.9,75.6,57.6,73.0
13:32:03,49.3,77.7,55.7,74.7,58.6,73.2,59.1,72.9,57.8,73.8,55.4,75.4,53.8,75.4,57.7,73.0
13:32:15,49.3,77.5,55.6,74.5,58.5,73.0,59.0,72.7,57.6,73.8,55.4,75.4,53.8,75.6,57.8,73.0
13:32:32,49.4,77.4,55.6,74.5,58.6,73.0,58.8,72.7,57.7,73.8,-1.0,53.6,53.8,75.4,57.7,73.0
13:32:52,49.4,77.4,55.5,74.5,58.5,73.0,58.8,72.7,57.7,73.8,55.4,75.2,53.7,75.4,57.6,73.0
13:33:12,49.6,77.2,55.4,74.5,58.5,73.0,58.7,72.7,57.7,73.8,55.4,75.2,53.7,75.4,57.6,73.2
13:33:32,49.5,76.8,55.1,74.5,58.4,73.2,58.5,72.7,57.6,73.8,55.4,75.2,53.6,75.4,57.6,73.2
13:33:52,49.7,76.8,54.9,74.5,58.3,73.0,57.3,72.7,57.6,73.8,55.4,75.2,53.5,75.2,57.5,73.2
13:34:11,49.7,76.6,54.8,74.5,57.1,73.0,56.8,72.7,57.5,73.8,55.3,75.0,53.4,75.2,57.5,73.2
13:34:29,49.6,76.5,54.8,74.5,56.5,73.0,56.8,72.7,57.4,73.8,55.3,75.0,53.3,75.2,57.4,73.2
13:34:46,49.7,76.5,54.5,74.3,56.3,73.0,57.1,72.7,57.4,73.8,55.2,75.0,53.2,75.0,57.3,73.2
13:35:08,49.8,76.3,54.4,74.5,56.8,73.0,57.3,72.7,57.3,73.8,55.2,75.0,53.1,75.2,57.2,73.2
13:35:31,49.9,76.1,54.4,74.3,56.8,73.0,57.3,72.7,57.2,73.8,55.2,75.0,52.9,75.0,57.2,73.2
13:35:45,50.0,75.7,54.1,74.3,56.8,73.0,57.0,72.7,57.1,73.8,55.0,74.8,52.7,75.0,57.0,73.2
13:36:25,50.1,75.6,54.0,74.3,56.9,73.0,57.0,72.7,57.0,73.6,55.0,74.8,52.7,74.8,57.0,73.2
13:36:48,50.1,75.6,53.8,74.3,56.9,73.0,56.7,72.7,57.0,73.8,54.8,74.7,52.4,74.8,56.9,73.2
13:37:08,50.0,75.4,53.6,74.3,56.9,73.0,56.5,72.7,56.9,73.8,54.8,74.8,-1.0,53.2,56.8,73.2
13:37:27,50.0,75.2,53.4,74.3,-1.0,52.5,56.3,72.7,56.8,73.6,54.7,74.7,52.3,74.8,56.7,73.2
13:37:45,50.1,75.0,53.0,74.1,56.6,73.0,-1.0,52.3,56.6,73.6,54.5,74.7,52.0,74.7,56.6,73.2
13:38:27,50.1,74.7,52.6,74.1,56.6,73.0,55.7,72.7,56.3,73.6,54.3,74.5,51.8,74.5,56.4,73.0
13:39:10,50.2,74.7,52.4,73.9,56.3,73.0,55.5,72.7,56.3,73.6,54.3,74.5,51.7,74.5,56.2,73.0
13:39:27,50.4,74.5,52.1,73.9,56.1,73.0,55.5,72.5,56.0,73.4,54.3,74.5,51.6,74.5,56.0,73.0
13:39:54,50.3,74.5,52.1,73.9,56.0,72.9,55.2,72.5,56.0,73.4,54.2,74.3,51.5,74.3,56.0,73.0
13:40:12,50.5,74.3,52.0,73.9,55.6,72.9,55.0,72.5,55.2,73.4,54.1,74.3,51.5,74.3,55.9,73.0
13:40:31,50.4,74.3,51.8,73.8,55.5,72.9,55.0,72.5,55.4,73.4,53.7,74.1,51.5,74.3,55.6,73.0
13:41:09,50.4,73.9,51.7,73.8,55.5,72.9,54.8,72.5,55.6,73.4,53.7,74.1,51.3,74.1,55.6,73.0
13:41:34,50.4,73.9,51.6,73.8,55.1,72.9,54.3,72.5,55.1,73.2,53.5,74.1,51.1,74.1,55.3,73.0
13:42:04,50.6,73.8,51.7,73.6,54.7,72.9,54.2,72.5,55.1,73.2,53.1,73.9,51.1,74.1,55.3,73.0
13:42:34,50.6,73.6,51.7,73.6,54.7,72.9,54.2,72.5,54.6,73.2,53.1,74.1,50.9,73.9,55.1,73.0
13:42:48,50.6,73.6,51.5,73.6,54.6,72.9,54.1,72.5,54.8,73.2,53.0,73.9,50.8,73.9,54.9,73.0
13:43:03,50.6,73.4,51.5,73.6,54.5,72.9,54.0,72.5,54.7,73.2,52.9,73.9,50.8,73.9,54.8,72.9
13:43:28,50.6,73.6,51.4,73.4,54.2,72.7,53.9,72.5,54.7,73.2,52.9,73.9,50.8,73.9,54.8,73.0
13:43:50,50.6,73.4,51.4,73.4,54.1,72.7,53.9,72.5,54.3,73.2,52.8,73.8,50.6,73.8,54.6,72.9
13:44:13,50.7,73.4