Time on 08 Jun 2021,S4_Humidity,S4_Temperature,S6_Humidity,S6_Temperature,S12_Humidity,S12_Temperature,S18_Humidity,S18_Temperature,S19_Humidity,S19_Temperature,S24_Humidity,S24_Temperature,S25_Humidity,S25_Temperature,S26_Humidity,S26_Temperature
10:40:31,63,69.8,64,73.4,59,69.8,58,69.8,57,73.4,58,69.8,61,69.8,63,69.8
10:41:30,64,69.8,65,71.6,55,69.8,58,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:41:57,64,69.8,65,71.6,55,69.8,62,69.8,56,73.4,59,69.8,61,69.8,63,69.8
10:42:29,64,69.8,65,71.6,55,69.8,62,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:43:02,65,69.8,65,71.6,55,69.8,62,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:43:27,64,69.8,65,71.6,55,69.8,62,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:43:44,64,69.8,65,71.6,55,69.8,62,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:44:19,64,69.8,65,71.6,55,69.8,62,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:44:41,64,69.8,65,71.6,55,69.8,58,69.8,57,73.4,59,69.8,61,69.8,64,69.8
10:45:01,64,69.8,65,71.6,55,69.8,62,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:45:36,63,69.8,65,71.6,55,69.8,58,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:46:09,64,69.8,65,71.6,55,69.8,62,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:46:26,63,69.8,65,71.6,55,69.8,62,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:46:46,63,69.8,65,71.6,55,69.8,59,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:47:23,63,69.8,65,71.6,55,69.8,,,57,73.4,59,69.8,61,69.8,64,69.8
10:47:56,63,69.8,65,71.6,55,69.8,62,69.8,57,73.4,59,69.8,61,69.8,64,69.8
10:48:28,62,69.8,65,71.6,55,69.8,62,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:49:08,62,69.8,65,71.6,55,69.8,62,69.8,57,73.4,60,69.8,62,69.8,63,69.8
10:49:38,62,69.8,65,71.6,56,69.8,59,69.8,57,73.4,59,69.8,62,69.8,64,69.8
10:49:55,62,69.8,65,71.6,56,69.8,62,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:50:13,62,69.8,65,71.6,56,69.8,59,69.8,57,73.4,60,69.8,61,69.8,64,69.8
10:50:27,62,69.8,65,71.6,56,69.8,62,69.8,57,73.4,59,69.8,61,69.8,64,69.8
10:50:45,62,69.8,65,71.6,56,69.8,62,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:50:59,62,69.8,65,71.6,56,69.8,59,69.8,57,73.4,60,69.8,62,69.8,64,69.8
10:51:32,62,69.8,65,71.6,,,59,69.8,57,73.4,60,69.8,61,69.8,64,69.8
10:51:57,62,71.6,65,73.4,56,69.8,62,69.8,57,73.4,59,69.8,61,69.8,64,69.8
10:52:19,62,71.6,65,73.4,56,69.8,59,69.8,57,73.4,60,69.8,61,69.8,63,69.8
10:52:51,62,71.6,65,73.4,56,69.8,62,69.8,57,73.4,60,69.8,61,69.8,63,69.8
10:53:04,62,71.6,64,73.4,56,69.8,63,69.8,56,73.4,60,69.8,61,69.8,63,69.8
10:53:23,62,71.6,65,73.4,56,69.8,63,69.8,57,73.4,60,69.8,61,69.8,63,69.8
10:53:53,62,71.6,65,73.4,56,69.8,63,69.8,57,73.4,60,69.8,61,69.8,63,69.8
10:54:18,62,71.6,64,73.4,56,69.8,59,69.8,57,73.4,60,69.8,61,69.8,63,69.8
10:54:38,62,71.6,64,73.4,56,69.8,63,69.8,57,73.4,60,69.8,61,69.8,63,69.8
10:54:55,62,71.6,64,73.4,56,69.8,62,69.8,57,73.4,60,69.8,61,69.8,63,69.8
10:55:28,62,71.6,64,73.4,56,69.8,63,69.8,57,73.4,60,69.8,61,69.8,63,69.8
10:55:53,62,71.6,64,73.4,56,69.8,59,69.8,57,73.4,59,69.8,61,69.8,63,69.8
10:56:10,62,71.6,64,73.4,56,69.8,63,69.8,57,73.4,60,69.8,61,69.8,63,69.8
10:56:27,61,71.6,63,73.4,56,69.8,63,69.8,57,75.2,60,69.8,62,69.8,63,69.8
10:56:55,61,71.6,63,73.4,56,69.8,59,69.8,57,75.2,60,69.8,61,69.8,63,69.8
10:57:19,62,71.6,63,73.4,56,69.8,63,69.8,57,75.2,60,69.8,61,69.8,64,69.8
10:57:32,62,71.6,63,73.4,56,69.8,63,69.8,57,75.2,60,69.8,61,69.8,64,69.8
10:57:59,61,71.6,63,73.4,57,71.6,63,69.8,57,75.2,60,69.8,62,69.8,64,69.8
10:58:29,61,71.6,62,73.4,57,71.6,60,69.8,57,75.2,60,69.8,62,69.8,64,69.8
10:58:54,,,63,73.4,57,71.6,60,69.8,57,75.2,61,71.6,62,69.8,64,69.8
10:59:19,61,71.6,63,73.4,57,71.6,63,69.8,57,75.2,61,71.6,62,69.8,64,69.8
10:59:46,60,73.4,62,73.4,57,71.6,63,69.8,57,75.2,61,71.6,61,69.8,64,69.8
11:00:26,60,73.4,63,73.4,57,71.6,60,69.8,57,75.2,61,71.6,61,69.8,64,69.8
11:00:46,,,63,73.4,57,71.6,59,69.8,57,75.2,61,71.6,61,69.8,64,69.8
11:01:18,60,73.4,63,73.4,57,71.6,63,69.8,57,75.2,61,71.6,61,69.8,64,69.8
11:01:48,60,73.4,62,73.4,57,71.6,59,69.8,57,75.2,61,71.6,62,71.6,,
11:02:26,60,73.4,62,73.4,57,71.6,59,69.8,57,75.2,61,71.6,62,71.6,64,71.6
11:03:01,60,73.4,62,73.4,57,71.6,59,69.8,57,75.2,60,71.6,61,71.6,64,71.6
11:03:16,59,73.4,62,75.2,57,71.6,63,69.8,57,75.2,61,71.6,62,71.6,64,71.6
11:03:38,59,73.4,62,75.2,57,71.6,60,69.8,57,75.2,61,71.6,62,71.6,63,71.6
11:03:55,59,73.4,62,75.2,57,71.6,64,71.6,57,75.2,61,71.6,61,71.6,64,71.6
11:04:25,59,73.4,62,75.2,57,71.6,59,69.8,57,75.2,61,71.6,61,71.6,63,71.6
11:04:42,59,73.4,61,75.2,57,71.6,63,69.8,57,75.2,61,71.6,61,71.6,63,71.6
11:05:10,58,73.4,61,75.2,57,71.6,63,69.8,57,75.2,60,71.6,61,71.6,63,71.6
11:05:22,58,73.4,61,75.2,57,71.6,63,69.8,57,75.2,60,71.6,61,71.6,63,71.6
11:05:37,58,73.4,61,75.2,57,71.6,63,69.8,57,75.2,60,71.6,60,71.6,63,71.6
11:05:54,58,73.4,61,75.2,57,71.6,60,71.6,57,75.2,60,71.6,60,71.6,64,71.6
11:06:32,58,73.4,61,75.2,57,71.6,60,71.6,57,75.2,59,71.6,60,71.6,64,71.6
11:07:07,58,73.4,62,75.2,57,71.6,60,71.6,57,75.2,59,71.6,60,71.6,,
11:07:26,58,73.4,61,75.2,57,71.6,63,71.6,56,75.2,59,71.6,60,71.6,,
11:07:44,58,73.4,61,75.2,57,71.6,63,71.6,56,75.2,59,71.6,61,71.6,63,71.6
11:08:16,59,73.4,60,75.2,56,71.6,59,71.6,,,59,71.6,60,71.6,63,71.6
11:08:43,59,73.4,60,75.2,56,71.6,59,71.6,56,75.2,59,71.6,60,71.6,63,71.6
11:09:01,59,73.4,60,75.2,,,63,71.6,56,75.2,59,71.6,60,71.6,63,71.6
11:09:28,59,73.4,60,75.2,56,71.6,59,71.6,56,75.2,58,71.6,60,71.6,63,71.6
11:09:48,59,73.4,60,75.2,56,71.6,62,71.6,56,75.2,58,71.6,60,71.6,63,71.6
11:10:05,59,73.4,60,75.2,56,71.6,59,71.6,56,75.2,58,71.6,59,71.6,63,71.6
11:10:45,59,71.6,60,75.2,56,71.6,62,71.6,56,75.2,58,71.6,59,71.6,63,71.6
11:11:05,59,71.6,60,75.2,56,71.6,59,71.6,55,75.2,,,60,71.6,63,71.6
11:11:22,59,71.6,60,75.2,56,71.6,62,71.6,55,75.2,58,71.6,59,71.6,62,71.6
11:11:40,59,71.6,60,75.2,56,71.6,59,71.6,54,75.2,58,71.6,59,71.6,62,71.6
11:11:57,59,71.6,60,75.2,56,71.6,59,71.6,54,75.2,58,71.6,59,71.6,62,71.6
11:12:14,60,71.6,60,75.2,56,71.6,63,71.6,54,75.2,57,71.6,59,71.6,61,71.6
11:12:37,59,71.6,60,75.2,,,63,71.6,54,75.2,58,71.6,59,71.6,61,71.6
11:12:54,60,71.6,60,75.2,56,71.6,63,71.6,54,75.2,58,71.6,59,71.6,62,71.6
11:13:19,60,71.6,59,75.2,56,71.6,62,71.6,54,75.2,57,71.6,59,71.6,62,71.6
11:13:33,60,71.6,60,75.2,56,71.6,59,71.6,55,75.2,57,71.6,59,71.6,61,71.6
11:13:51,60,71.6,60,75.2,55,71.6,58,71.6,55,75.2,57,71.6,59,71.6,62,71.6
11:14:16,60,71.6,60,75.2,55,71.6,62,71.6,55,75.2,57,71.6,59,71.6,62,71.6
11:14:53,60,71.6,60,75.2,55,71.6,58,71.6,54,75.2,57,71.6,59,71.6,62,71.6
11:15:33,60,71.6,61,75.2,55,71.6,62,71.6,54,75.2,57,71.6,,,61,71.6
11:15:55,60,71.6,60,75.2,55,71.6,62,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:16:28,60,71.6,60,75.2,55,71.6,62,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:16:40,60,71.6,60,75.2,55,71.6,62,71.6,53,75.2,58,71.6,59,71.6,61,71.6
11:17:10,61,71.6,60,75.2,55,71.6,62,71.6,53,75.2,58,71.6,59,71.6,61,71.6
11:17:25,61,71.6,60,75.2,55,71.6,62,71.6,53,75.2,58,71.6,59,71.6,61,71.6
11:17:47,61,71.6,60,75.2,55,71.6,62,71.6,54,75.2,57,71.6,59,71.6,61,71.6
11:17:59,61,71.6,60,75.2,55,71.6,62,71.6,53,75.2,58,71.6,59,71.6,61,71.6
11:18:12,61,71.6,60,75.2,55,71.6,62,71.6,53,75.2,58,71.6,59,71.6,61,71.6
11:18:24,61,71.6,60,75.2,55,71.6,58,71.6,53,75.2,58,71.6,59,71.6,61,71.6
11:18:56,61,71.6,60,75.2,55,71.6,58,71.6,53,75.2,57,71.6,59,71.6,61,71.6
11:19:21,61,71.6,60,75.2,55,71.6,62,71.6,53,75.2,57,71.6,59,71.6,61,71.6
11:19:38,61,71.6,59,75.2,55,71.6,61,71.6,53,75.2,57,71.6,59,71.6,61,71.6
11:19:58,61,71.6,59,75.2,54,71.6,61,71.6,52,75.2,58,71.6,59,71.6,61,71.6
11:20:15,61,71.6,59,75.2,54,71.6,61,71.6,52,75.2,58,71.6,59,71.6,61,71.6
11:20:33,61,71.6,59,75.2,54,71.6,61,71.6,52,75.2,58,71.6,59,71.6,61,71.6
11:20:55,61,71.6,59,75.2,55,71.6,61,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:21:30,61,71.6,59,75.2,54,71.6,58,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:22:05,61,71.6,59,75.2,54,71.6,58,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:22:30,62,71.6,59,75.2,53,71.6,61,71.6,53,75.2,,,60,71.6,61,71.6
11:22:47,62,71.6,59,75.2,53,71.6,61,71.6,53,75.2,58,71.6,,,61,71.6
11:23:12,62,71.6,59,75.2,53,71.6,57,71.6,53,75.2,,,59,71.6,61,71.6
11:23:37,62,71.6,59,75.2,54,71.6,57,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:24:25,62,71.6,59,75.2,54,71.6,57,71.6,53,75.2,58,71.6,59,71.6,61,71.6
11:24:47,62,71.6,59,75.2,53,71.6,61,71.6,53,75.2,58,71.6,59,71.6,61,71.6
11:25:07,62,71.6,59,75.2,53,71.6,61,71.6,53,75.2,58,71.6,59,71.6,61,71.6
11:25:39,62,71.6,60,75.2,53,71.6,,,53,75.2,58,71.6,60,71.6,61,71.6
11:26:04,62,71.6,59,75.2,53,71.6,61,71.6,53,75.2,58,71.6,60,71.6,60,69.8
11:26:31,62,71.6,59,75.2,53,71.6,61,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:26:54,62,71.6,59,75.2,53,71.6,58,71.6,,,58,71.6,60,71.6,61,71.6
11:27:29,62,71.6,60,75.2,53,71.6,57,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:27:48,61,69.8,59,75.2,53,71.6,57,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:28:06,62,71.6,60,75.2,53,71.6,61,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:28:31,62,71.6,60,75.2,53,71.6,57,71.6,53,75.2,58,71.6,60,71.6,60,69.8
11:28:45,62,71.6,,,53,71.6,61,71.6,53,75.2,58,71.6,60,71.6,62,71.6
11:29:00,61,69.8,60,75.2,53,71.6,57,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:29:22,62,71.6,60,75.2,53,71.6,61,71.6,53,75.2,58,71.6,60,71.6,61,69.8
11:29:45,62,71.6,60,75.2,53,71.6,57,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:30:07,62,71.6,60,75.2,53,71.6,60,71.6,54,75.2,58,71.6,60,71.6,62,71.6
11:30:29,62,71.6,59,75.2,54,71.6,61,71.6,53,75.2,58,71.6,60,71.6,62,71.6
11:30:49,62,71.6,59,75.2,53,71.6,61,71.6,54,75.2,57,71.6,60,71.6,61,71.6
11:31:07,62,71.6,59,75.2,54,71.6,61,71.6,53,75.2,58,71.6,59,71.6,61,71.6
11:31:39,62,71.6,59,75.2,54,71.6,57,71.6,53,75.2,58,71.6,59,71.6,62,71.6
11:31:56,61,69.8,60,75.2,53,71.6,57,71.6,53,75.2,58,71.6,60,71.6,61,69.8
11:32:26,61,69.8,60,75.2,53,71.6,61,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:32:49,62,71.6,60,75.2,53,71.6,61,71.6,53,75.2,58,71.6,,,62,71.6
11:33:08,61,69.8,59,75.2,53,71.6,61,71.6,53,75.2,58,71.6,60,71.6,61,69.8
11:33:26,61,69.8,60,75.2,53,71.6,61,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:33:58,61,69.8,60,75.2,53,71.6,57,71.6,53,75.2,58,71.6,60,71.6,61,69.8
11:34:20,61,69.8,60,75.2,53,71.6,61,71.6,53,75.2,58,71.6,60,71.6,60,69.8
11:34:35,61,69.8,60,75.2,53,71.6,60,71.6,53,75.2,57,71.6,60,71.6,61,69.8
11:34:50,62,71.6,59,75.2,53,71.6,57,71.6,53,75.2,58,71.6,60,71.6,61,69.8
11:35:25,62,71.6,59,75.2,53,71.6,57,71.6,53,75.2,58,71.6,60,71.6,61,69.8
11:35:37,62,71.6,59,75.2,53,71.6,60,71.6,53,75.2,58,71.6,59,71.6,61,69.8
11:35:49,61,69.8,59,75.2,53,71.6,61,71.6,53,75.2,58,71.6,59,71.6,60,69.8
11:36:04,62,71.6,59,75.2,53,71.6,61,71.6,53,75.2,58,71.6,60,71.6,61,69.8
11:36:26,61,69.8,59,75.2,53,71.6,57,71.6,53,75.2,58,71.6,60,71.6,61,71.6
11:36:54,61,69.8,59,75.2,53,71.6,57,71.6,53,75.2,57,71.6,59,71.6,61,71.6
11:37:11,62,71.6,59,75.2,53,71.6,60,71.6,53,75.2,58,71.6,59,71.6,60,69.8
11:37:28,61,69.8,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:38:01,62,71.6,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,,,61,69.8
11:38:23,61,69.8,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:38:35,62,71.6,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:38:50,62,71.6,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:39:10,62,71.6,59,75.2,53,71.6,57,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:39:30,61,69.8,58,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:39:47,62,71.6,59,75.2,53,71.6,57,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:40:07,61,69.8,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:40:34,61,69.8,59,75.2,53,71.6,56,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:40:54,61,69.8,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,60,69.8
11:41:16,61,69.8,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:41:39,62,71.6,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:41:53,61,69.8,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:42:08,61,69.8,59,75.2,53,71.6,56,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:42:25,61,69.8,59,75.2,53,71.6,60,71.6,53,75.2,56,71.6,59,71.6,61,69.8
11:42:43,61,69.8,59,75.2,53,71.6,60,71.6,53,75.2,56,71.6,59,71.6,61,69.8
11:42:57,61,69.8,59,75.2,53,71.6,56,71.6,53,75.2,56,71.6,59,71.6,61,69.8
11:43:15,61,69.8,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:43:34,61,69.8,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:43:52,61,69.8,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:44:07,61,69.8,59,75.2,53,71.6,56,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:44:29,61,69.8,59,75.2,53,71.6,56,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:44:46,61,69.8,59,75.2,53,71.6,56,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:45:06,61,69.8,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:45:23,61,69.8,59,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:45:43,61,69.8,58,75.2,53,71.6,60,71.6,53,75.2,57,71.6,59,71.6,61,69.8
11:46:00,61,69.8,58,75.2,53,71.6,57,71.6,53,75.2,56,71.6,59,71.6,61,69.8
11:46:45,61,69.8,59,75.2,53,71.6,57,71.6,54,75.2,56,71.6,59,71.6,61,69.8
11:47:05,62,71.6,59,75.2,54,71.6,60,71.6,54,75.2,57,71.6,59,71.6,61,69.8
11:47:28,62,71.6,59,75.2,54,71.6,60,71.6,54,75.2,56,71.6,,,61,69.8
11:47:42,62,71.6,59,75.2,54,71.6,61,71.6,54,75.2,56,71.6,59,71.6,61,69.8
11:48:10,62,71.6,59,75.2,,,61,71.6,54,75.2,56,71.6,59,71.6,61,69.8
11:48:24,61,71.6,59,75.2,54,71.6,61,71.6,54,75.2,56,71.6,59,71.6,61,69.8
11:48:44,61,71.6,58,75.2,54,71.6,61,71.6,54,75.2,57,71.6,58,71.6,61,69.8
11:48:56,61,71.6,58,75.2,54,71.6,61,71.6,54,75.2,56,71.6,58,71.6,61,69.8
11:49:16,61,71.6,58,75.2,54,71.6,61,71.6,54,75.2,57,71.6,58,71.6,62,71.6
11:49:31,61,71.6,58,75.2,54,71.6,61,71.6,54,75.2,56,71.6,58,71.6,61,69.8
11:49:46,61,71.6,58,75.2,54,71.6,58,71.6,54,75.2,56,71.6,59,71.6,63,71.6
11:50:21,61,71.6,59,75.2,54,71.6,57,71.6,54,75.2,56,71.6,59,71.6,63,71.6
11:50:51,61,71.6,58,75.2,54,71.6,61,71.6,54,75.2,56,71.6,59,71.6,63,71.6
11:51:21,60,71.6,58,75.2,54,71.6,61,71.6,54,75.2,57,71.6,,,63,71.6
11:51:38,60,71.6,58,75.2,54,71.6,58,71.6,54,75.2,57,71.6,59,71.6,63,71.6
11:52:05,60,71.6,58,75.2,54,71.6,58,71.6,54,75.2,57,71.6,58,71.6,63,71.6
11:52:22,60,71.6,58,75.2,54,71.6,61,71.6,54,75.2,56,71.6,58,71.6,63,71.6
11:52:40,60,71.6,58,75.2,54,71.6,61,71.6,54,75.2,56,71.6,58,71.6,63,71.6
11:53:05,60,71.6,58,75.2,55,71.6,61,71.6,54,75.2,56,71.6,58,71.6,63,71.6
11:53:22,60,71.6,58,75.2,54,71.6,58,71.6,54,75.2,56,71.6,58,71.6,63,71.6
11:53:42,60,71.6,58,75.2,55,71.6,61,71.6,54,75.2,56,71.6,58,71.6,63,71.6
11:54:07,60,71.6,58,75.2,55,71.6,58,71.6,54,75.2,56,71.6,59,71.6,63,71.6
11:54:21,60,71.6,59,75.2,55,71.6,61,71.6,54,75.2,57,71.6,,,63,71.6
11:54:36,60,71.6,58,75.2,55,71.6,58,71.6,54,75.2,56,71.6,58,71.6,63,71.6
11:54:53,60,71.6,58,75.2,55,71.6,58,71.6,54,75.2,56,71.6,58,71.6,63,71.6
11:55:26,60,71.6,58,75.2,54,71.6,58,71.6,54,75.2,56,71.6,58,71.6,62,71.6
11:55:56,59,71.6,58,75.2,55,71.6,61,71.6,53,75.2,56,71.6,59,71.6,62,71.6
11:56:15,59,71.6,59,75.2,55,71.6,61,71.6,53,75.2,56,71.6,59,71.6,62,71.6
11:56:38,59,71.6,59,75.2,55,71.6,58,71.6,53,75.2,56,71.6,59,71.6,62,71.6
11:56:55,59,71.6,59,75.2,55,71.6,61,71.6,53,75.2,57,71.6,59,71.6,62,71.6
11:57:10,59,71.6,59,75.2,55,71.6,61,71.6,53,75.2,56,71.6,59,71.6,62,71.6
11:57:27,59,71.6,59,75.2,55,71.6,58,71.6,54,77,57,71.6,59,71.6,62,71.6
11:58:10,59,71.6,59,75.2,55,71.6,58,71.6,54,77,56,71.6,59,71.6,63,71.6
11:58:24,59,71.6,59,75.2,55,71.6,61,71.6,54,77,56,71.6,59,71.6,63,71.6
11:58:54,59,71.6,59,75.2,55,71.6,58,71.6,54,77,57,71.6,59,71.6,63,71.6
11:59:14,59,71.6,59,75.2,55,71.6,58,71.6,54,77,57,71.6,59,71.6,63,71.6
11:59:34,59,73.4,58,75.2,54,71.6,61,71.6,54,77,57,71.6,59,71.6,62,71.6
11:59:49,58,71.6,58,75.2,55,71.6,58,71.6,54,77,57,71.6,58,71.6,63,71.6
12:00:01,58,73.4,58,75.2,55,71.6,61,71.6,54,77,56,71.6,58,71.6,63,71.6
12:00:18,59,73.4,58,75.2,55,71.6,61,71.6,54,77,57,71.6,58,71.6,62,71.6
12:00:46,59,73.4,58,75.2,55,71.6,61,71.6,54,77,57,71.6,59,71.6,62,71.6
12:01:16,58,73.4,58,75.2,55,71.6,58,71.6,54,77,57,71.6,58,71.6,62,71.6
12:01:30,58,73.4,58,75.2,55,71.6,61,71.6,54,77,57,71.6,58,71.6,62,71.6
12:01:53,58,73.4,58,75.2,55,71.6,62,71.6,53,77,57,71.6,58,71.6,62,71.6
12:02:05,58,73.4,58,75.2,55,71.6,62,71.6,53,77,57,71.6,58,71.6,62,71.6
12:02:20,58,73.4,58,75.2,55,71.6,58,71.6,53,77,57,71.6,58,71.6,62,71.6
12:02:34,58,73.4,58,75.2,55,71.6,61,71.6,53,77,57,71.6,58,71.6,62,71.6
12:02:49,58,73.4,58,75.2,55,71.6,58,71.6,54,77,57,71.6,58,71.6,62,71.6
12:03:09,58,73.4,58,75.2,55,71.6,62,71.6,54,77,56,71.6,58,71.6,62,71.6
12:03:34,57,73.4,58,75.2,55,71.6,58,71.6,54,77,56,71.6,58,71.6,62,71.6
12:03:46,58,73.4,58,75.2,55,71.6,61,71.6,53,77,56,73.4,58,71.6,62,71.6
12:04:13,57,73.4,58,75.2,55,71.6,61,71.6,53,77,56,73.4,58,71.6,62,71.6
12:04:36,58,73.4,58,75.2,55,71.6,61,71.6,54,77,57,73.4,58,71.6,62,71.6
12:05:01,57,73.4,58,75.2,55,71.6,58,71.6,53,77,57,73.4,58,71.6,62,71.6
12:05:18,57,73.4,58,75.2,55,71.6,62,71.6,53,77,57,73.4,58,71.6,62,71.6
12:05:35,57,73.4,58,75.2,55,71.6,62,71.6,53,77,57,73.4,58,71.6,62,71.6
12:06:02,57,73.4,58,75.2,55,71.6,62,71.6,52,77,56,73.4,58,71.6,62,71.6
12:06:37,57,73.4,58,75.2,55,71.6,58,71.6,52,77,57,71.6,58,71.6,61,71.6
12:07:05,57,73.4,59,75.2,55,71.6,62,71.6,52,77,57,73.4,,,61,71.6
12:07:25,57,73.4,59,75.2,55,71.6,62,71.6,52,77,57,73.4,58,71.6,61,71.6
12:07:44,57,73.4,58,75.2,55,71.6,62,71.6,52,77,57,73.4,58,71.6,61,71.6
12:08:02,57,73.4,57,75.2,55,71.6,61,71.6,52,77,57,73.4,58,71.6,61,71.6
12:08:24,57,73.4,57,77,55,71.6,61,71.6,52,77,57,73.4,58,71.6,61,71.6
12:08:41,57,73.4,58,77,55,71.6,61,71.6,52,77,56,73.4,57,71.6,61,71.6
12:09:16,56,73.4,57,75.2,54,73.4,61,71.6,52,77,55,73.4,57,71.6,61,71.6
12:09:49,56,73.4,57,75.2,55,73.4,58,71.6,51,77,55,73.4,57,71.6,61,71.6
12:10:14,57,73.4,57,75.2,54,71.6,58,71.6,51,77,55,73.4,57,71.6,61,71.6
12:10:33,57,73.4,57,75.2,54,71.6,61,71.6,52,77,55,73.4,57,71.6,61,71.6
12:10:53,57,73.4,57,75.2,54,73.4,61,71.6,51,77,55,73.4,57,71.6,60,71.6
12:11:16,57,73.4,57,77,54,73.4,61,71.6,51,77,55,73.4,56,71.6,60,71.6
12:11:48,57,73.4,57,77,54,71.6,58,71.6,51,77,55,73.4,57,71.6,60,71.6
12:12:08,57,73.4,57,77,54,73.4,61,71.6,50,77,56,73.4,57,71.6,59,71.6
12:12:35,57,73.4,57,77,50,73.4,61,71.6,50,77,56,73.4,57,71.6,60,71.6
